date,store_id,sku_id,units_sold,true_demand_units,stockout_censored_units,revenue,margin_proxy,promo_flag,holiday_flag,day_of_week
2025-12-10,ST011,SKU0024,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0025,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0026,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0027,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0028,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0029,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0030,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0031,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0032,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0033,0,21,21,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0034,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0035,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0036,0,45,45,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0037,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0038,0,34,34,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0039,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0040,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0041,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0042,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0043,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0044,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0045,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0046,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0047,0,20,20,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0048,0,17,17,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0049,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0050,0,18,18,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0051,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0052,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0053,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0054,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0055,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0056,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0057,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0058,0,18,18,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0059,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0060,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0061,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0062,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0063,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0064,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0065,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0066,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0067,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0068,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0069,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0070,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0071,0,29,29,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0072,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0073,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0074,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0075,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0076,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0077,0,25,25,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0078,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0079,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0080,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0081,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0082,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0083,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0084,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0085,0,36,36,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0086,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0087,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0088,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0089,0,18,18,0.0,0.0,0,0,2
2025-12-10,ST011,SKU0090,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0001,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0002,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0003,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0004,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0005,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0006,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0007,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0008,0,18,18,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0009,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0010,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0011,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0012,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0013,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0014,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0015,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0016,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0017,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0018,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0019,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0020,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0021,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0022,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0023,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0024,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0025,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0026,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0027,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0028,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0029,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0030,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0031,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0032,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0033,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0034,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0035,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0036,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0037,0,22,22,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0038,0,18,18,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0039,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0040,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0041,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0042,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0043,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0044,0,19,19,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0045,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0046,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0047,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0048,0,20,20,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0049,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0050,0,17,17,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0051,0,22,22,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0052,0,17,17,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0053,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0054,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0055,0,43,43,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0056,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0057,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0058,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0059,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0060,0,29,29,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0061,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0062,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0063,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0064,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0065,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0066,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0067,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0068,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0069,0,21,21,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0070,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0071,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0072,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0073,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0074,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0075,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0076,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0077,0,31,31,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0078,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0079,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0080,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0081,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0082,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0083,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0084,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0085,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0086,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0087,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0088,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0089,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST012,SKU0090,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0001,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0002,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0003,0,21,21,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0004,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0005,0,25,25,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0006,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0007,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0008,0,16,16,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0009,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0010,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0011,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0012,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0013,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0014,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0015,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0016,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0017,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0018,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0019,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0020,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0021,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0022,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0023,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0024,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0025,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0026,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0027,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0028,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0029,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0030,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0031,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0032,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0033,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0034,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0035,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0036,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0037,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0038,0,17,17,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0039,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0040,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0041,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0042,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0043,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0044,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0045,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0046,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0047,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0048,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0049,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0050,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0051,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0052,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0053,0,21,21,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0054,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0055,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0056,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0057,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0058,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0059,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0060,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0061,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0062,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0063,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0064,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0065,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0066,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0067,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0068,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0069,0,27,27,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0070,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0071,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0072,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0073,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0074,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0075,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0076,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0077,0,20,20,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0078,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0079,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0080,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0081,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0082,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0083,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0084,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0085,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0086,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0087,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0088,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0089,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST013,SKU0090,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0001,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0002,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0003,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0004,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0005,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0006,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0007,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0008,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0009,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0010,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0011,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0012,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0013,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0014,0,27,27,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0015,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0016,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0017,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0018,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0019,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0020,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0021,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0022,0,19,19,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0023,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0024,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0025,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0026,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0027,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0028,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0029,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0030,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0031,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0032,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0033,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0034,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0035,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0036,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0037,0,20,20,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0038,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0039,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0040,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0041,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0042,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0043,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0044,0,34,34,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0045,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0046,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0047,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0048,0,19,19,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0049,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0050,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0051,0,26,26,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0052,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0053,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0054,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0055,0,23,23,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0056,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0057,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0058,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0059,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0060,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0061,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0062,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0063,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0064,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0065,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0066,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0067,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0068,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0069,0,28,28,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0070,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0071,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0072,0,21,21,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0073,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0074,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0075,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0076,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0077,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0078,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0079,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0080,0,14,14,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0081,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0082,0,34,34,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0083,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0084,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0085,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0086,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0087,0,12,12,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0088,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0089,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST014,SKU0090,0,10,10,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0001,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0002,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0003,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0004,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0005,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0006,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0007,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0008,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0009,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0010,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0011,0,17,17,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0012,0,20,20,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0013,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0014,0,15,15,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0015,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0016,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0017,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0018,0,1,1,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0019,0,8,8,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0020,0,7,7,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0021,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0022,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0023,0,6,6,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0024,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0025,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0026,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0027,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0028,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0029,0,9,9,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0030,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0031,0,2,2,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0032,0,13,13,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0033,0,5,5,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0034,0,3,3,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0035,0,0,0,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0036,0,29,29,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0037,0,11,11,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0038,0,4,4,0.0,0.0,0,0,2
2025-12-10,ST015,SKU0039,0,1,1,0.0,0.0,0,0,2
